DistrictName,GridLat,GridLon,TimeBucket,CaseCount,AvgGravity,DensityScore,IsHotspot
Bijapur,14.55,76.0,Night,1,2.0,1.0,False
Bijapur,14.5,76.15,Afternoon,1,2.0,1.0,False
Bijapur,14.5,75.35000000000001,Morning,1,2.0,1.0,False
Bijapur,14.5,75.0,Afternoon,1,1.0,1.0,False
Bijapur,14.450000000000001,76.3,Night,1,2.0,1.0,False
Bijapur,14.600000000000001,75.25,Afternoon,1,2.0,1.0,False
Bijapur,15.100000000000001,75.95,Morning,1,2.0,1.0,False
Bijapur,15.100000000000001,74.35000000000001,Evening,1,1.0,1.0,False
Bijapur,15.05,75.5,Night,1,2.0,1.0,False
Bijapur,15.0,75.60000000000001,Night,1,2.0,1.0,False
Bijapur,15.0,74.65,Evening,1,2.0,1.0,False
Bijapur,14.950000000000001,78.60000000000001,Morning,1,2.0,1.0,False
Bijapur,14.950000000000001,75.3,Morning,1,1.0,1.0,False
Bijapur,14.950000000000001,75.25,Afternoon,1,3.0,1.0,False
Bijapur,14.8,77.5,Morning,1,3.0,1.0,False
Bijapur,14.950000000000001,74.60000000000001,Night,1,3.0,1.0,False
Bijapur,14.9,78.60000000000001,Evening,1,2.0,1.0,False
Bijapur,14.9,76.45,Afternoon,1,3.0,1.0,False
Bijapur,14.9,75.65,Afternoon,1,2.0,1.0,False
Bijapur,14.9,74.85000000000001,Afternoon,1,2.0,1.0,False
Bijapur,14.850000000000001,78.5,Morning,1,2.0,1.0,False
Bijapur,14.850000000000001,77.95,Morning,1,3.0,1.0,False
Bijapur,14.850000000000001,76.85000000000001,Night,1,2.0,1.0,False
Bijapur,14.850000000000001,75.55,Morning,1,1.0,1.0,False
Bijapur,14.950000000000001,75.2,Afternoon,1,3.0,1.0,False
Bijapur,14.100000000000001,75.25,Evening,1,3.0,1.0,False
Bijapur,14.0,78.4,Evening,1,2.0,1.0,False
Bijapur,14.0,75.35000000000001,Afternoon,1,2.0,1.0,False
Bijapur,13.950000000000001,78.60000000000001,Evening,1,3.0,1.0,False
Bijapur,13.950000000000001,78.25,Morning,1,3.0,1.0,False
Bijapur,13.950000000000001,77.85000000000001,Morning,1,2.0,1.0,False
Bijapur,13.950000000000001,77.5,Evening,1,2.0,1.0,False
Bijapur,13.950000000000001,74.8,Evening,1,3.0,1.0,False
Bijapur,14.450000000000001,76.0,Afternoon,1,2.0,1.0,False
Bijapur,13.9,77.80000000000001,Night,1,3.0,1.0,False
Bijapur,13.9,77.65,Evening,1,2.0,1.0,False
Bijapur,13.9,76.45,Evening,1,2.0,1.0,False
Bijapur,13.850000000000001,77.0,Morning,1,2.0,1.0,False
Bijapur,13.850000000000001,76.35000000000001,Afternoon,1,3.0,1.0,False
Bijapur,13.850000000000001,75.35000000000001,Night,1,3.0,1.0,False
Bijapur,13.850000000000001,74.4,Morning,1,1.0,1.0,False
Bijapur,13.8,78.45,Evening,1,3.0,1.0,False
Bijapur,13.8,76.3,Night,1,2.0,1.0,False
Bijapur,13.950000000000001,74.75,Evening,1,1.0,1.0,False
Bijapur,14.4,78.30000000000001,Morning,1,1.0,1.0,False
Bijapur,14.4,74.05,Morning,1,2.0,1.0,False
Bijapur,14.350000000000001,77.4,Evening,1,2.0,1.0,False
Bijapur,14.350000000000001,76.5,Night,1,2.0,1.0,False
Bijapur,14.3,77.25,Morning,1,3.0,1.0,False
Bijapur,14.3,76.05,Evening,1,2.0,1.0,False
Bijapur,14.3,74.65,Morning,1,3.0,1.0,False
Bijapur,14.25,77.55000000000001,Night,1,2.0,1.0,False
Bijapur,14.25,76.5,Night,1,2.0,1.0,False
Bijapur,14.100000000000001,76.15,Night,1,3.0,1.0,False
Bijapur,14.25,75.15,Morning,1,2.0,1.0,False
Bijapur,14.25,74.25,Night,1,1.0,1.0,False
Bijapur,14.200000000000001,77.80000000000001,Night,1,3.0,1.0,False
Bijapur,14.200000000000001,77.80000000000001,Evening,1,2.0,1.0,False
Bijapur,14.200000000000001,76.5,Night,1,1.0,1.0,False
Bijapur,14.200000000000001,75.95,Night,1,3.0,1.0,False
Bijapur,14.15,76.55,Afternoon,1,2.0,1.0,False
Bijapur,14.15,76.35000000000001,Evening,1,3.0,1.0,False
Bijapur,14.15,75.10000000000001,Morning,1,2.0,1.0,False
Bijapur,14.25,75.2,Night,1,1.0,1.0,False
Bijapur,16.45,75.5,Morning,1,2.0,1.0,False
Bijapur,16.400000000000002,78.5,Morning,1,2.0,1.0,False
Bijapur,16.400000000000002,76.85000000000001,Night,1,2.0,1.0,False
Bijapur,16.3,78.2,Evening,1,2.0,1.0,False
Bijapur,16.3,77.7,Morning,1,2.0,1.0,False
Bijapur,16.3,77.65,Afternoon,1,2.0,1.0,False
Bijapur,16.3,76.85000000000001,Afternoon,1,2.0,1.0,False
Bijapur,16.3,75.65,Afternoon,1,2.0,1.0,False
Bijapur,15.100000000000001,76.5,Night,1,2.0,1.0,False
Bijapur,16.25,78.60000000000001,Morning,1,1.0,1.0,False
Bijapur,16.25,74.05,Morning,1,2.0,1.0,False
Bijapur,16.2,77.10000000000001,Morning,1,2.0,1.0,False
Bijapur,16.150000000000002,75.55,Night,1,2.0,1.0,False
Bijapur,16.150000000000002,75.0,Morning,1,2.0,1.0,False
Bijapur,16.1,75.9,Morning,1,3.0,1.0,False
Bijapur,16.05,76.95,Morning,1,3.0,1.0,False
Bijapur,16.05,74.75,Morning,1,2.0,1.0,False
Bijapur,16.05,74.3,Night,1,2.0,1.0,False
Bijapur,16.3,74.15,Afternoon,1,2.0,1.0,False
Bijapur,16.75,77.4,Night,1,1.0,1.0,False
Bijapur,16.75,76.25,Evening,1,1.0,1.0,False
Bijapur,16.75,74.9,Night,1,3.0,1.0,False
Bijapur,16.7,76.25,Night,1,2.0,1.0,False
Bijapur,16.7,75.95,Afternoon,1,1.0,1.0,False
Bijapur,16.7,74.15,Evening,1,1.0,1.0,False
Bijapur,16.650000000000002,77.80000000000001,Afternoon,1,3.0,1.0,False
Bijapur,16.650000000000002,76.55,Night,1,2.0,1.0,False
Bijapur,16.650000000000002,75.15,Evening,1,3.0,1.0,False
Bijapur,16.45,78.4,Morning,1,2.0,1.0,False
Bijapur,16.6,74.2,Afternoon,1,3.0,1.0,False
Bijapur,16.55,77.2,Evening,1,2.0,1.0,False
Bijapur,16.55,75.9,Night,1,2.0,1.0,False
Bijapur,16.55,74.60000000000001,Night,1,2.0,1.0,False
Bijapur,16.5,78.55000000000001,Night,1,3.0,1.0,False
Bijapur,16.5,76.80000000000001,Evening,1,3.0,1.0,False
Bijapur,16.5,75.9,Night,1,2.0,1.0,False
Bijapur,16.5,75.8,Afternoon,1,3.0,1.0,False
Bijapur,16.5,74.4,Evening,1,2.0,1.0,False
Bijapur,16.6,74.9,Evening,1,2.0,1.0,False
Bijapur,15.600000000000001,77.2,Afternoon,1,3.0,1.0,False
Bijapur,15.55,78.05000000000001,Evening,1,2.0,1.0,False
Bijapur,15.55,76.35000000000001,Night,1,2.0,1.0,False
Bijapur,15.5,74.60000000000001,Evening,1,1.0,1.0,False
Bijapur,15.450000000000001,74.35000000000001,Evening,1,2.0,1.0,False
Bijapur,15.4,77.35000000000001,Night,1,2.0,1.0,False
Bijapur,15.4,75.75,Evening,1,2.0,1.0,False
Bijapur,15.4,74.45,Morning,1,3.0,1.0,False
Bijapur,16.0,77.95,Evening,1,2.0,1.0,False
Bijapur,15.350000000000001,75.75,Night,1,2.0,1.0,False
Bijapur,15.350000000000001,74.8,Afternoon,1,2.0,1.0,False
Bijapur,15.25,76.60000000000001,Evening,1,2.0,1.0,False
Bijapur,15.200000000000001,75.45,Night,1,3.0,1.0,False
Bijapur,15.15,77.95,Night,1,2.0,1.0,False
Bijapur,15.15,75.25,Night,1,2.0,1.0,False
Bijapur,15.100000000000001,78.35000000000001,Night,1,3.0,1.0,False
Bijapur,15.100000000000001,77.7,Night,1,3.0,1.0,False
Bijapur,15.100000000000001,77.7,Morning,1,1.0,1.0,False
Bijapur,15.350000000000001,78.4,Evening,1,1.0,1.0,False
Bijapur,16.0,74.4,Afternoon,1,3.0,1.0,False
Bijapur,15.950000000000001,77.0,Night,1,1.0,1.0,False
Bijapur,15.9,77.85000000000001,Afternoon,1,2.0,1.0,False
Bijapur,15.9,76.45,Afternoon,1,2.0,1.0,False
Bijapur,15.850000000000001,75.0,Morning,1,2.0,1.0,False
Bijapur,15.850000000000001,74.35000000000001,Morning,1,3.0,1.0,False
Bijapur,15.8,76.35000000000001,Morning,1,2.0,1.0,False
Bijapur,15.8,75.25,Morning,1,3.0,1.0,False
Bijapur,15.8,74.95,Afternoon,1,2.0,1.0,False
Bijapur,15.600000000000001,77.30000000000001,Night,1,1.0,1.0,False
Bijapur,15.8,74.2,Night,1,2.0,1.0,False
Bijapur,15.75,77.60000000000001,Night,1,2.0,1.0,False
Bijapur,15.700000000000001,77.45,Evening,1,3.0,1.0,False
Bijapur,15.700000000000001,77.15,Night,1,2.0,1.0,False
Bijapur,15.700000000000001,75.7,Morning,1,2.0,1.0,False
Bijapur,15.65,78.30000000000001,Afternoon,1,2.0,1.0,False
Bijapur,15.65,75.9,Evening,1,3.0,1.0,False
Bijapur,15.65,75.60000000000001,Afternoon,1,3.0,1.0,False
Bijapur,15.600000000000001,78.45,Morning,1,1.0,1.0,False
Bijapur,15.8,74.4,Morning,1,1.0,1.0,False
Bijapur,11.65,77.75,Night,1,1.0,1.0,False
Bijapur,11.65,76.7,Night,1,2.0,1.0,False
Bijapur,11.65,76.05,Night,1,2.0,1.0,False
Bijapur,11.65,75.0,Night,1,3.0,1.0,False
Bijapur,11.600000000000001,77.2,Afternoon,1,2.0,1.0,False
Bellary,18.400000000000002,74.35000000000001,Morning,1,2.0,1.0,False
Bellary,18.35,74.25,Night,1,2.0,1.0,False
Bellary,18.3,77.05000000000001,Morning,1,2.0,1.0,False
Bijapur,13.8,75.35000000000001,Evening,1,2.0,1.0,False
Bellary,18.3,74.9,Night,1,2.0,1.0,False
Bellary,18.25,74.55,Evening,1,1.0,1.0,False
Bellary,18.2,74.95,Morning,1,2.0,1.0,False
Bellary,18.2,74.8,Night,1,3.0,1.0,False
Bellary,18.2,74.45,Night,1,3.0,1.0,False
Bellary,18.150000000000002,77.30000000000001,Morning,1,3.0,1.0,False
Bellary,18.150000000000002,77.0,Afternoon,1,2.0,1.0,False
Bellary,18.150000000000002,74.5,Night,1,2.0,1.0,False
Bellary,18.1,78.0,Afternoon,1,3.0,1.0,False
Bellary,18.3,76.35000000000001,Evening,1,3.0,1.0,False
Bijapur,12.100000000000001,75.9,Afternoon,1,1.0,1.0,False
Bijapur,12.100000000000001,75.65,Night,1,3.0,1.0,False
Bijapur,12.05,78.2,Night,1,2.0,1.0,False
Bijapur,12.0,78.4,Afternoon,1,3.0,1.0,False
Bijapur,12.0,75.60000000000001,Afternoon,1,2.0,1.0,False
Bijapur,12.0,75.55,Night,1,2.0,1.0,False
Bijapur,11.950000000000001,76.85000000000001,Night,1,2.0,1.0,False
Bijapur,11.9,78.5,Night,1,3.0,1.0,False
Bijapur,11.700000000000001,76.4,Afternoon,1,2.0,1.0,False
Bijapur,11.9,75.60000000000001,Evening,1,2.0,1.0,False
Bijapur,11.850000000000001,77.75,Night,1,2.0,1.0,False
Bijapur,11.850000000000001,74.25,Evening,1,3.0,1.0,False
Bijapur,11.8,78.0,Afternoon,1,3.0,1.0,False
Bijapur,11.75,76.15,Evening,1,3.0,1.0,False
Bijapur,11.75,74.4,Morning,1,2.0,1.0,False
Bijapur,11.75,74.35000000000001,Night,1,2.0,1.0,False
Bijapur,11.700000000000001,77.15,Afternoon,1,3.0,1.0,False
Bijapur,11.700000000000001,76.4,Night,1,3.0,1.0,False
Bijapur,11.9,76.85000000000001,Morning,1,3.0,1.0,False
Bellary,17.7,76.05,Night,1,3.0,1.0,False
Bellary,17.7,76.05,Afternoon,1,2.0,1.0,False
Bellary,17.6,75.85000000000001,Night,1,2.0,1.0,False
Bellary,17.6,75.3,Afternoon,1,3.0,1.0,False
Bellary,17.55,76.65,Night,1,1.0,1.0,False
Bellary,17.55,76.3,Morning,1,2.0,1.0,False
Bellary,17.5,77.85000000000001,Afternoon,1,2.0,1.0,False
Bellary,17.5,75.75,Night,1,2.0,1.0,False
Bellary,18.1,77.45,Morning,1,3.0,1.0,False
Bellary,17.5,74.35000000000001,Morning,1,3.0,1.0,False
Bellary,17.45,78.10000000000001,Afternoon,1,3.0,1.0,False
Bellary,17.45,77.4,Night,1,2.0,1.0,False
Bellary,17.45,77.25,Night,1,3.0,1.0,False
Bellary,17.400000000000002,78.55000000000001,Morning,1,2.0,1.0,False
Bellary,17.35,75.4,Morning,1,2.0,1.0,False
Bellary,17.3,77.25,Night,1,1.0,1.0,False
Bellary,17.3,77.10000000000001,Evening,1,3.0,1.0,False
Bellary,17.2,77.15,Morning,1,3.0,1.0,False
Bellary,17.5,74.5,Morning,1,3.0,1.0,False
Bellary,18.1,77.30000000000001,Afternoon,1,3.0,1.0,False
Bellary,18.1,77.05000000000001,Afternoon,1,3.0,1.0,False
Bellary,18.1,75.25,Morning,1,2.0,1.0,False
Bellary,18.1,75.10000000000001,Morning,1,2.0,1.0,False
Bellary,18.1,74.75,Night,1,2.0,1.0,False
Bellary,18.05,76.4,Afternoon,1,2.0,1.0,False
Bellary,18.0,78.05000000000001,Morning,1,1.0,1.0,False
Bellary,18.0,75.55,Morning,1,2.0,1.0,False
Bellary,17.95,77.10000000000001,Morning,1,3.0,1.0,False
Bellary,17.7,76.55,Morning,1,3.0,1.0,False
Bellary,17.900000000000002,75.0,Morning,1,3.0,1.0,False
Bellary,17.85,78.2,Afternoon,1,3.0,1.0,False
Bellary,17.8,78.45,Night,1,2.0,1.0,False
Bellary,17.8,75.95,Morning,1,2.0,1.0,False
Bellary,17.8,75.75,Afternoon,1,2.0,1.0,False
Bellary,17.75,77.10000000000001,Night,1,3.0,1.0,False
Bellary,17.75,76.10000000000001,Morning,1,3.0,1.0,False
Bellary,17.7,78.4,Night,1,1.0,1.0,False
Bellary,17.7,78.10000000000001,Evening,1,3.0,1.0,False
Bellary,17.900000000000002,77.15,Evening,1,2.0,1.0,False
Bijapur,13.3,78.45,Evening,1,2.0,1.0,False
Bijapur,13.3,76.0,Afternoon,1,3.0,1.0,False
Bijapur,13.3,74.5,Evening,1,3.0,1.0,False
Bijapur,13.25,75.15,Evening,1,2.0,1.0,False
Bijapur,13.25,74.65,Evening,1,3.0,1.0,False
Bijapur,13.200000000000001,76.80000000000001,Night,1,1.0,1.0,False
Bijapur,13.200000000000001,75.5,Night,1,2.0,1.0,False
Bijapur,13.200000000000001,74.10000000000001,Evening,1,2.0,1.0,False
Bijapur,12.100000000000001,76.3,Evening,1,3.0,1.0,False
Bijapur,13.15,75.35000000000001,Morning,1,3.0,1.0,False
Bijapur,13.100000000000001,74.5,Evening,1,2.0,1.0,False
Bijapur,13.05,74.7,Afternoon,1,2.0,1.0,False
Bijapur,13.0,77.5,Evening,1,2.0,1.0,False
Bijapur,12.950000000000001,78.45,Evening,1,2.0,1.0,False
Bijapur,12.950000000000001,76.9,Afternoon,1,3.0,1.0,False
Bijapur,12.950000000000001,76.60000000000001,Night,1,2.0,1.0,False
Bijapur,12.950000000000001,75.15,Evening,1,2.0,1.0,False
Bijapur,12.950000000000001,74.8,Evening,1,1.0,1.0,False
Bijapur,13.15,77.2,Morning,1,2.0,1.0,False
Bijapur,13.8,75.05,Night,1,2.0,1.0,False
Bijapur,13.75,75.2,Night,1,2.0,1.0,False
Bijapur,13.75,74.3,Evening,1,3.0,1.0,False
Bijapur,13.700000000000001,76.15,Afternoon,1,3.0,1.0,False
Bijapur,13.65,76.85000000000001,Morning,1,3.0,1.0,False
Bijapur,13.600000000000001,78.60000000000001,Evening,1,3.0,1.0,False
Bijapur,13.600000000000001,75.05,Evening,1,3.0,1.0,False
Bijapur,13.600000000000001,74.2,Evening,1,2.0,1.0,False
Bijapur,13.55,77.55000000000001,Morning,1,2.0,1.0,False
Bijapur,13.350000000000001,75.45,Night,1,1.0,1.0,False
Bijapur,13.5,78.45,Morning,1,2.0,1.0,False
Bijapur,13.450000000000001,77.4,Afternoon,1,2.0,1.0,False
Bijapur,13.450000000000001,76.65,Evening,1,1.0,1.0,False
Bijapur,13.450000000000001,74.15,Evening,1,1.0,1.0,False
Bijapur,13.450000000000001,74.05,Morning,1,2.0,1.0,False
Bijapur,13.4,77.75,Morning,1,3.0,1.0,False
Bijapur,13.350000000000001,76.25,Afternoon,1,2.0,1.0,False
Bijapur,13.350000000000001,75.65,Night,1,1.0,1.0,False
Bijapur,13.350000000000001,75.60000000000001,Night,1,2.0,1.0,False
Bijapur,13.55,74.15,Night,1,3.0,1.0,False
Bijapur,12.5,76.75,Morning,1,2.0,1.0,False
Bijapur,12.5,75.85000000000001,Morning,1,1.0,1.0,False
Bijapur,12.450000000000001,76.7,Morning,1,2.0,1.0,False
Bijapur,12.4,75.8,Night,1,2.0,1.0,False
Bijapur,12.4,75.35000000000001,Evening,1,1.0,1.0,False
Bijapur,12.4,74.75,Night,1,1.0,1.0,False
Bijapur,12.3,77.9,Night,1,2.0,1.0,False
Bijapur,12.3,76.7,Afternoon,1,2.0,1.0,False
Bijapur,12.950000000000001,74.0,Afternoon,1,2.0,1.0,False
Bijapur,12.3,76.2,Evening,1,1.0,1.0,False
Bijapur,12.3,75.8,Night,1,2.0,1.0,False
Bijapur,12.25,78.30000000000001,Night,1,2.0,1.0,False
Bijapur,12.200000000000001,75.45,Evening,1,2.0,1.0,False
Bijapur,12.200000000000001,75.15,Afternoon,1,1.0,1.0,False
Bijapur,12.15,77.65,Morning,1,3.0,1.0,False
Bijapur,12.15,74.65,Morning,1,2.0,1.0,False
Bijapur,12.100000000000001,78.10000000000001,Evening,1,3.0,1.0,False
Bijapur,12.100000000000001,77.65,Morning,1,3.0,1.0,False
Bijapur,12.3,76.45,Morning,1,2.0,1.0,False
Bijapur,12.9,77.05000000000001,Evening,1,1.0,1.0,False
Bijapur,12.9,75.8,Night,1,3.0,1.0,False
Bijapur,12.8,76.10000000000001,Night,1,2.0,1.0,False
Bijapur,12.75,77.65,Morning,1,3.0,1.0,False
Bijapur,12.75,77.2,Afternoon,1,2.0,1.0,False
Bijapur,12.75,77.15,Morning,1,2.0,1.0,False
Bijapur,12.75,75.15,Morning,1,3.0,1.0,False
Bijapur,12.75,75.05,Evening,1,3.0,1.0,False
Bijapur,12.75,74.45,Afternoon,1,1.0,1.0,False
Bijapur,12.5,77.85000000000001,Morning,1,2.0,1.0,False
Bijapur,12.700000000000001,76.5,Morning,1,1.0,1.0,False
Bijapur,12.700000000000001,74.60000000000001,Evening,1,2.0,1.0,False
Bijapur,12.65,74.95,Night,1,3.0,1.0,False
Bijapur,12.600000000000001,75.25,Evening,1,2.0,1.0,False
Bijapur,12.600000000000001,74.85000000000001,Morning,1,2.0,1.0,False
Bijapur,12.600000000000001,74.75,Morning,1,1.0,1.0,False
Bijapur,12.55,77.45,Afternoon,1,2.0,1.0,False
Bijapur,12.55,75.95,Morning,1,2.0,1.0,False
Bijapur,12.55,75.75,Morning,1,2.0,1.0,False
Bijapur,12.700000000000001,78.30000000000001,Morning,1,3.0,1.0,False
Bangalore Urban,15.950000000000001,78.5,Afternoon,1,3.0,1.0,False
Bangalore Urban,15.950000000000001,75.75,Night,1,2.0,1.0,False
Bangalore Urban,15.950000000000001,75.4,Evening,1,2.0,1.0,False
Bangalore Urban,15.950000000000001,75.10000000000001,Night,1,2.0,1.0,False
Bangalore Urban,15.9,76.7,Morning,1,3.0,1.0,False
Bangalore Urban,15.9,75.65,Morning,1,3.0,1.0,False
Bangalore Urban,15.9,75.15,Evening,1,1.0,1.0,False
Bangalore Urban,15.9,75.0,Morning,1,2.0,1.0,False
Belgaum,17.35,75.10000000000001,Morning,1,3.0,1.0,False
Bangalore Urban,15.8,77.85000000000001,Night,1,3.0,1.0,False
Bangalore Urban,15.8,77.80000000000001,Afternoon,1,2.0,1.0,False
Bangalore Urban,15.75,77.9,Night,1,3.0,1.0,False
Bangalore Urban,15.75,74.65,Night,1,2.0,1.0,False
Bangalore Urban,15.700000000000001,78.05000000000001,Night,1,2.0,1.0,False
Bangalore Urban,15.700000000000001,78.0,Night,1,3.0,1.0,False
Bangalore Urban,15.65,78.25,Evening,1,3.0,1.0,False
Bangalore Urban,15.65,77.80000000000001,Night,1,2.0,1.0,False
Bangalore Urban,15.65,77.05000000000001,Afternoon,1,2.0,1.0,False
Bangalore Urban,15.850000000000001,74.05,Night,1,2.0,1.0,False
Bangalore Urban,16.3,76.45,Morning,1,3.0,1.0,False
Bangalore Urban,16.3,75.5,Night,1,2.0,1.0,False
Bangalore Urban,16.3,75.0,Night,1,2.0,1.0,False
Bangalore Urban,16.3,74.15,Night,1,2.0,1.0,False
Bangalore Urban,16.25,78.30000000000001,Evening,1,1.0,1.0,False
Bangalore Urban,16.25,75.0,Evening,1,1.0,1.0,False
Bangalore Urban,16.25,74.15,Morning,1,3.0,1.0,False
Bangalore Urban,16.2,78.60000000000001,Evening,1,2.0,1.0,False
Bangalore Urban,16.0,74.45,Morning,1,2.0,1.0,False
Bangalore Urban,16.2,74.8,Evening,1,2.0,1.0,False
Bangalore Urban,16.2,74.8,Afternoon,1,1.0,1.0,False
Bangalore Urban,16.150000000000002,76.35000000000001,Morning,1,3.0,1.0,False
Bangalore Urban,16.150000000000002,75.3,Night,1,2.0,1.0,False
Bangalore Urban,16.1,77.05000000000001,Afternoon,1,1.0,1.0,False
Bangalore Urban,16.05,78.5,Morning,1,3.0,1.0,False
Bangalore Urban,16.05,76.7,Night,1,3.0,1.0,False
Bangalore Urban,16.0,75.5,Night,1,2.0,1.0,False
Bangalore Urban,16.0,74.55,Morning,1,2.0,1.0,False
Bangalore Urban,16.2,77.85000000000001,Morning,1,2.0,1.0,False
Bangalore Urban,14.950000000000001,74.5,Morning,1,3.0,1.0,False
Bangalore Urban,14.9,74.95,Morning,1,1.0,1.0,False
Bangalore Urban,14.8,76.4,Afternoon,1,1.0,1.0,False
Bangalore Urban,14.8,76.10000000000001,Night,1,2.0,1.0,False
Bangalore Urban,14.8,74.25,Evening,1,3.0,1.0,False
Bangalore Urban,14.75,75.9,Night,1,1.0,1.0,False
Bangalore Urban,14.700000000000001,77.5,Night,1,2.0,1.0,False
Bangalore Urban,14.700000000000001,76.75,Morning,1,1.0,1.0,False
Bangalore Urban,15.600000000000001,77.80000000000001,Afternoon,1,2.0,1.0,False
Bangalore Urban,14.65,76.55,Afternoon,1,2.0,1.0,False
Bangalore Urban,14.65,76.0,Night,1,3.0,1.0,False
Bangalore Urban,14.65,74.8,Morning,1,2.0,1.0,False
Bangalore Urban,14.600000000000001,75.5,Afternoon,1,3.0,1.0,False
Bangalore Urban,14.450000000000001,78.0,Morning,1,1.0,1.0,False
Bangalore Urban,14.450000000000001,74.8,Afternoon,1,3.0,1.0,False
Bangalore Urban,14.450000000000001,74.4,Night,1,3.0,1.0,False
Bangalore Urban,14.4,78.5,Night,1,3.0,1.0,False
Bangalore Urban,14.4,76.5,Night,1,3.0,1.0,False
Bangalore Urban,14.700000000000001,74.7,Afternoon,1,2.0,1.0,False
Bangalore Urban,15.600000000000001,75.4,Morning,1,2.0,1.0,False
Bangalore Urban,15.600000000000001,74.60000000000001,Night,1,3.0,1.0,False
Bangalore Urban,15.600000000000001,74.45,Morning,1,3.0,1.0,False
Bangalore Urban,15.55,77.2,Morning,1,3.0,1.0,False
Bangalore Urban,15.5,76.3,Afternoon,1,2.0,1.0,False
Bangalore Urban,15.5,74.35000000000001,Night,1,2.0,1.0,False
Bangalore Urban,15.450000000000001,77.4,Night,1,1.0,1.0,False
Bangalore Urban,15.4,78.05000000000001,Morning,1,2.0,1.0,False
Bangalore Urban,15.350000000000001,77.60000000000001,Afternoon,1,2.0,1.0,False
Bangalore Urban,15.0,74.4,Morning,1,2.0,1.0,False
Bangalore Urban,15.350000000000001,77.4,Evening,1,2.0,1.0,False
Bangalore Urban,15.3,75.15,Night,1,2.0,1.0,False
Bangalore Urban,15.3,74.4,Night,1,3.0,1.0,False
Bangalore Urban,15.25,75.95,Evening,1,1.0,1.0,False
Bangalore Urban,15.25,74.35000000000001,Night,1,2.0,1.0,False
Bangalore Urban,15.100000000000001,76.5,Afternoon,1,1.0,1.0,False
Bangalore Urban,15.05,76.60000000000001,Afternoon,1,2.0,1.0,False
Bangalore Urban,15.05,75.10000000000001,Afternoon,1,3.0,1.0,False
Bangalore Urban,15.0,75.7,Night,1,2.0,1.0,False
Bangalore Urban,15.350000000000001,77.45,Morning,1,3.0,1.0,False
Bangalore Urban,17.5,74.3,Morning,1,3.0,1.0,False
Bangalore Urban,17.45,77.85000000000001,Night,1,3.0,1.0,False
Bangalore Urban,17.45,76.95,Night,1,2.0,1.0,False
Bangalore Urban,17.45,75.10000000000001,Night,1,2.0,1.0,False
Bangalore Urban,17.400000000000002,76.05,Morning,1,2.0,1.0,False
Bangalore Urban,17.400000000000002,75.4,Evening,1,3.0,1.0,False
Bangalore Urban,17.400000000000002,75.15,Morning,1,2.0,1.0,False
Bangalore Urban,17.35,76.4,Afternoon,1,2.0,1.0,False
Bangalore Urban,16.3,76.7,Morning,1,2.0,1.0,False
Bangalore Urban,17.3,76.3,Morning,1,2.0,1.0,False
Bangalore Urban,17.3,74.2,Morning,1,3.0,1.0,False
Bangalore Urban,17.25,78.0,Morning,1,2.0,1.0,False
Bangalore Urban,17.25,75.8,Night,1,2.0,1.0,False
Bangalore Urban,17.25,74.9,Evening,1,2.0,1.0,False
Bangalore Urban,17.25,74.35000000000001,Night,1,1.0,1.0,False
Bangalore Urban,17.2,77.9,Evening,1,2.0,1.0,False
Bangalore Urban,17.150000000000002,75.8,Night,1,2.0,1.0,False
Bangalore Urban,17.1,78.15,Night,1,1.0,1.0,False
Bangalore Urban,17.3,76.85000000000001,Night,1,3.0,1.0,False
Bangalore Urban,17.75,78.30000000000001,Night,1,1.0,1.0,False
Bangalore Urban,17.75,77.55000000000001,Morning,1,2.0,1.0,False
Bangalore Urban,17.75,76.85000000000001,Afternoon,1,1.0,1.0,False
Bangalore Urban,17.7,78.4,Night,1,2.0,1.0,False
Bangalore Urban,17.7,77.30000000000001,Evening,1,3.0,1.0,False
Bangalore Urban,17.650000000000002,76.45,Night,1,2.0,1.0,False
Bangalore Urban,17.650000000000002,75.4,Morning,1,2.0,1.0,False
Bangalore Urban,17.650000000000002,75.3,Night,1,3.0,1.0,False
Bangalore Urban,17.650000000000002,74.7,Morning,1,3.0,1.0,False
Bangalore Urban,17.5,75.15,Night,1,1.0,1.0,False
Bangalore Urban,17.6,78.30000000000001,Morning,1,2.0,1.0,False
Bangalore Urban,17.6,78.0,Night,1,3.0,1.0,False
Bangalore Urban,17.6,75.95,Night,1,2.0,1.0,False
Bangalore Urban,17.6,75.2,Morning,1,2.0,1.0,False
Bangalore Urban,17.6,74.45,Night,1,2.0,1.0,False
Bangalore Urban,17.55,77.60000000000001,Evening,1,2.0,1.0,False
Bangalore Urban,17.5,78.45,Night,1,2.0,1.0,False
Bangalore Urban,17.5,76.65,Morning,1,2.0,1.0,False
Bangalore Urban,17.5,75.60000000000001,Evening,1,3.0,1.0,False
Bangalore Urban,17.6,78.30000000000001,Night,1,2.0,1.0,False
Bangalore Urban,16.650000000000002,76.55,Evening,1,3.0,1.0,False
Bangalore Urban,16.6,76.3,Night,1,1.0,1.0,False
Bangalore Urban,16.6,75.45,Morning,1,2.0,1.0,False
Bangalore Urban,16.6,74.7,Evening,1,1.0,1.0,False
Bangalore Urban,16.55,77.2,Night,1,2.0,1.0,False
Bangalore Urban,16.55,76.55,Morning,1,2.0,1.0,False
